Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
210359-163,ROUND,3.9,SI2,I,EX,EX,EX,N,9.93,9.87,6.3,44576.75
211136-100,ROUND,3.9,SI2,F,EX,EX,EX,SL,10.04,9.97,6.16,46449.41
210545-35,ROUND,3.81,SI1,J,EX,EX,EX,N,9.95,10.01,6.18,58668.64
210475-72,ROUND,3.77,VS1,J,EX,EX,EX,N,9.86,9.92,6.16,61949.33
210476-47,ROUND,3.73,VVS1,J,EX,EX,EX,M,9.96,10.01,6.13,62577.81
210449-17,ROUND,3.72,SI2,K,EX,EX,EX,N,9.85,9.89,6.17,37746.82
211172-7,ROUND,3.71,VS2,J,EX,EX,EX,N,9.79,9.84,6.16,55785.57
210591-54,ROUND,3.6,VS2,L,EX,EX,EX,ST,9.7,9.76,5.99,33370.13
210309-69,ROUND,3.51,SI2,I,EX,EX,EX,N,9.89,9.96,5.95,49559.55
210642-23,ROUND,3.5,VS1,M,EX,EX,EX,F,9.68,9.75,6.03,31015.28
210662-22,ROUND,3.5,VVS2,M,EX,EX,EX,N,9.76,9.82,5.98,34553.63
210587-93,ROUND,3.5,SI2,J,EX,EX,EX,ST,9.79,9.84,5.97,41739.64
211190-61,ROUND,3.5,VS2,I,EX,EX,EX,F,9.65,9.72,6.02,61313.3
210543-246,ROUND,3.5,VS2,O-P,EX,EX,EX,N,9.68,9.71,6.07,22261.2
211101-91,ROUND,3.47,SI2,H,EX,EX,EX,N,9.59,9.54,6.08,42098.22
210572-7,ROUND,3.41,SI1,I,EX,EX,EX,N,9.71,9.77,5.92,56286.95
210591-144,ROUND,3.4,VS2,N,EX,EX,EX,ST,9.55,9.61,5.91,24538.97
211086-49,ROUND,3.4,VVS2,N,EX,EX,EX,N,9.61,9.63,5.91,26116.27
210359-224,ROUND,3.4,VVS1,J,EX,EX,EX,N,9.59,9.64,5.95,63747.84
210491-6,ROUND,3.4,SI2,H,EX,EX,EX,F,9.53,9.58,5.99,45163.37
210477-42,ROUND,3.4,SI2,H,EX,EX,EX,N,9.51,9.57,5.98,49311.3
210603-169,ROUND,3.39,VS1,L,EX,EX,EX,M,9.5,9.56,5.99,37400.24
211112-14,ROUND,3.33,VVS2,J,EX,EX,EX,ST,9.46,9.51,5.96,49730.13
210309-75,ROUND,3.32,VS2,I,EX,EX,EX,N,9.49,9.53,5.95,56996.02
211048-4,ROUND,3.31,IF,M,EX,EX,EX,ST,9.66,9.69,5.77,28777.79
210425-44,ROUND,3.31,VVS1,K,EX,EX,EX,N,9.47,9.53,5.92,48307.66
210426-23,ROUND,3.29,VVS2,N,EX,EX,EX,N,9.43,9.48,5.92,23892.6
210639-61,ROUND,3.27,SI2,I,EX,EX,EX,N,9.4,9.45,5.9,44429.22
210407-274,ROUND,3.26,IF,L,EX,EX,EX,M,9.4,9.46,5.91,36005.33
210511-4,ROUND,3.21,VVS2,M,EX,EX,EX,F,9.38,9.44,5.91,27191.39
211135-143,ROUND,3.21,IF,M,EX,EX,EX,M,9.36,9.4,5.86,27539.57
211086-12,ROUND,3.21,VVS2,L,EX,EX,EX,F,9.39,9.44,5.89,34531.63
211164-55,ROUND,3.21,SI2,K,EX,EX,EX,N,9.41,9.36,5.87,22488.85
211200-13,ROUND,3.21,SI1,I,EX,EX,EX,M,9.36,9.41,5.89,46126.53
210600-13,ROUND,3.21,VS2,H,EX,EX,EX,N,9.36,9.4,5.87,69755.4
211212-9,ROUND,3.21,VS1,H,EX,EX,EX,F,9.29,9.35,5.9,69368.55
210647-10,ROUND,3.2,VS2,N,EX,EX,EX,N,9.48,9.51,5.8,26035.98
210543-121,ROUND,3.2,SI1,L,EX,EX,EX,ST,9.29,9.35,5.91,27220.88
210603-204,ROUND,3.2,VS1,L,EX,EX,EX,M,9.55,9.61,5.7,32693.86
211206-27,ROUND,3.2,VS1,L,EX,EX,EX,N,9.29,9.36,5.92,37638.18
210603-223,ROUND,3.2,VVS2,L,EX,EX,EX,M,9.31,9.37,5.88,32150.18
210543-228,ROUND,3.2,SI2,K,EX,EX,EX,N,9.43,9.49,5.8,30385.85
210580-15,ROUND,3.2,SI2,K,EX,EX,EX,F,9.42,9.5,5.74,33895.73
210597-38,ROUND,3.2,VS2,J,EX,EX,EX,N,9.53,9.57,5.76,48958.04
211163-21,ROUND,3.2,VS1,I,EX,EX,EX,N,9.38,9.44,5.84,57129.45
211209-76,ROUND,3.2,VVS2,I,EX,EX,EX,N,9.38,9.44,5.9,63700.42
210147-141,ROUND,3.18,VVS2,J,EX,EX,EX,M,9.26,9.32,5.9,46797.18
210327-12,ROUND,3.11,SI1,H,EX,EX,EX,N,9.33,9.35,5.85,58181.88
211167-16,ROUND,3.1,VVS2,N,EX,EX,EX,N,9.25,9.31,5.8,25465.3
211146-24,ROUND,3.06,SI2,G,EX,EX,EX,N,9.27,9.22,5.78,35615.44
223183-182,ROUND,3.02,VS2,G,EX,EX,EX,ST,9.36,9.41,5.66,59348.98
211053-96,ROUND,3.02,SI2,E,EX,EX,EX,M,9.36,9.38,5.7,46639.12
211135-98,ROUND,3.01,IF,N,EX,EX,EX,F,9.17,9.23,5.73,25150.93
211136-89,ROUND,3.01,SI2,D,EX,EX,EX,VSL,9.19,9.13,5.78,33072.27
210622-5,ROUND,3.01,VS2,D,EX,EX,EX,ST,9.22,9.28,5.69,69351.41
210591-103,ROUND,3.01,SI2,L,EX,EX,EX,N,9.13,9.18,5.76,23262.41
210603-352,ROUND,3.01,VS1,L,EX,EX,EX,M,9.27,9.32,5.69,31365.08
210499-22,ROUND,3.01,VS1,L,EX,EX,EX,F,9.29,9.34,5.69,32011.39
210651-107,ROUND,3.01,SI2,K,EX,EX,EX,F,9.25,9.29,5.71,31864.09
211218-71,ROUND,3.01,VS2,K,EX,EX,EX,M,9.17,9.22,5.75,35115.97
210155-60,ROUND,3.01,VS1,K,EX,EX,EX,F,9.34,9.4,5.65,38510.89
210595-38,ROUND,3.01,VS1,K,EX,EX,EX,N,9.19,9.23,5.72,40951.86
210524-78,ROUND,3.01,VVS2,K,EX,EX,EX,ST,9.16,9.22,5.76,36946.56
210309-32,ROUND,3.01,SI2,J,EX,EX,EX,N,9.34,9.37,5.68,25552.07
210511-20,ROUND,3.01,VS2,J,EX,EX,EX,F,9.28,9.35,5.69,43347.17
211218-37,ROUND,3.01,VS1,J,EX,EX,EX,F,9.23,9.29,5.73,48005.21
210631-318,ROUND,3.01,VS1,J,EX,EX,EX,N,9.19,9.25,5.69,50588.73
210623-82,ROUND,3.01,VS1,I,EX,EX,EX,ST,9.16,9.2,5.76,48929.07
211073-29,ROUND,3.01,SI2,H,EX,EX,EX,N,9.22,9.28,5.71,43403.52
210601-1,ROUND,3.01,SI1,H,EX,EX,EX,N,9.24,9.29,5.7,52294.16
210587-30,ROUND,3.01,SI1,H,EX,EX,EX,N,9.11,9.18,5.77,54037.18
210620-21,ROUND,3.01,SI1,H,EX,EX,EX,M,9.1,9.17,5.81,50851.68
210475-62,ROUND,3.01,VS2,H,EX,EX,EX,N,9.12,9.18,5.77,64594.76
210599-111,ROUND,3.01,VS2,H,EX,EX,EX,F,9.18,9.24,5.72,60763.86
210463-38,ROUND,3.01,SI1,G,EX,EX,EX,M,9.33,9.4,5.64,50517.36
211218-139,ROUND,3.01,SI1,G,VG,EX,VG,N,8.94,9.05,5.83,56662.02
211166-21,ROUND,3.01,VS2,G,EX,EX,EX,M,9.14,9.2,5.76,59401.43
210591-101,ROUND,3.01,VS1,G,EX,EX,EX,ST,9.22,9.28,5.64,64618.24
210472-65,ROUND,3.01,SI2,E,EX,EX,EX,N,9.24,9.3,5.74,60009.03
210546-55,ROUND,3.01,SI2,E,EX,EX,EX,N,9.37,9.3,5.67,38836.57
210209-14,ROUND,3.0,SI2,L,EX,EX,EX,F,9.15,9.21,5.73,22039.79
210403-72,ROUND,3.0,VS1,L,EX,EX,EX,F,9.07,9.14,5.77,33734.08
210407-403,ROUND,3.0,VVS1,L,EX,EX,EX,M,9.27,9.33,5.62,32039.87
200765-9,ROUND,3.0,SI2,K,EX,EX,EX,F,9.13,9.19,5.74,31130.31
200765-11,ROUND,3.0,SI2,K,EX,EX,EX,F,9.14,9.19,5.72,31351.07
211201-26,ROUND,3.0,SI1,K,EX,EX,EX,N,9.2,9.27,5.7,33370.77
210603-275,ROUND,3.0,VS2,K,EX,EX,EX,N,9.18,9.24,5.73,35894.98
210273-65,ROUND,3.0,VS1,K,EX,EX,EX,N,9.21,9.26,5.68,35844.43
210597-42,ROUND,3.0,VS1,K,EX,EX,EX,M,9.29,9.36,5.6,37226.25
210475-171,ROUND,3.0,VS1,K,EX,EX,EX,ST,9.11,9.18,5.74,31816.36
211204-55,ROUND,3.0,SI2,J,EX,EX,VG,M,9.08,9.16,5.78,30820.92
210599-253,ROUND,3.0,VS1,J,EX,EX,EX,N,9.29,9.34,5.68,48161.26
210631-338,ROUND,3.0,VS1,J,EX,EX,EX,F,9.14,9.2,5.63,45927.02
211209-101,ROUND,3.0,VVS2,J,EX,EX,EX,N,9.2,9.25,5.71,51249.12
210631-99,ROUND,3.0,SI1,I,EX,EX,EX,F,9.08,9.14,5.79,48167.81
210631-266,ROUND,3.0,SI1,I,EX,EX,EX,F,9.15,9.22,5.66,47846.76
210449-9,ROUND,3.0,VS2,I,VG,EX,EX,N,8.99,9.05,5.85,46788.38
211209-77,ROUND,3.0,VS2,I,EX,EX,EX,N,9.05,9.12,5.79,53287.96
210584-49,ROUND,3.0,VS1,I,EX,EX,EX,N,9.38,9.44,5.58,55107.31
210247-26,ROUND,3.0,VS1,I,EX,EX,EX,ST,9.1,9.17,5.74,46620.83
210037-7,ROUND,3.0,VVS2,I,EX,EX,EX,M,9.2,9.23,5.73,47879.52
211033-65,ROUND,3.0,SI1,H,EX,EX,EX,N,9.27,9.33,5.65,54914.5
210599-129,ROUND,3.0,VS2,H,EX,EX,EX,F,9.27,9.33,5.63,59316.27
210149-3,ROUND,3.0,VS2,H,EX,EX,EX,M,9.38,9.43,5.61,52857.4
210149-33,ROUND,3.0,VVS2,G,EX,EX,EX,M,9.22,9.28,5.7,66985.15
210523-44,ROUND,3.0,VS2,E,EX,EX,EX,M,9.09,9.15,5.75,61065.89
210624-13,ROUND,3.0,VS2,E,EX,EX,EX,ST,9.25,9.32,5.67,62266.31
210335-63,ROUND,2.91,VS2,K,EX,EX,EX,F,9.14,9.2,5.64,31946.57
210287-27,ROUND,2.9,IF,M,EX,EX,EX,ST,9.0,9.06,5.73,22169.25
211160-60,ROUND,2.9,SI2,L,EX,EX,EX,N,8.99,9.06,5.73,22064.11
211150-16,ROUND,2.9,SI1,L,EX,EX,EX,F,9.04,9.09,5.67,25348.41
210599-243,ROUND,2.9,SI2,K,EX,EX,EX,M,9.16,9.2,5.63,26069.13
211051-106,ROUND,2.9,VS2,K,EX,EX,EX,F,9.11,9.16,5.57,31064.53
210526-26,ROUND,2.9,VS2,J,EX,EX,EX,F,8.99,9.05,5.71,40552.31
210621-23,ROUND,2.9,VS1,H,EX,EX,EX,ST,9.01,9.06,5.67,54871.44
210631-297,ROUND,2.9,SI1,G,EX,EX,EX,N,8.98,9.04,5.71,51976.8
210125-140,ROUND,2.9,VS2,G,EX,EX,EX,F,9.0,9.05,5.73,64256.26
210150-78,ROUND,2.84,VVS2,D,EX,EX,EX,VS,8.98,9.04,5.64,56076.56
210589-355,ROUND,2.81,VVS2,L,EX,EX,EX,M,8.9,8.96,5.65,23069.72
210496-46,ROUND,2.81,SI2,H,EX,EX,EX,N,9.06,9.12,5.53,38704.71
210553-133,ROUND,2.81,SI2,G,EX,EX,EX,N,9.12,9.05,5.43,29732.45
210248-5,ROUND,2.81,VVS2,E,EX,EX,EX,M,9.15,9.2,5.54,64304.67
211162-54,ROUND,2.72,SI2,D,EX,EX,EX,ST,8.98,9.04,5.4,38151.84
210408-102,ROUND,2.72,SI2,I,EX,EX,EX,N,8.83,8.85,5.57,34454.32
211136-202,ROUND,2.71,SI2,D,EX,EX,EX,M,8.85,8.91,5.56,41914.28
210599-240,ROUND,2.71,VS2,D,EX,EX,EX,ST,8.87,8.92,5.56,47887.09
210300-122,ROUND,2.71,VS1,K,EX,EX,EX,M,8.81,8.87,5.59,26499.41
210603-246,ROUND,2.71,SI1,J,EX,EX,EX,M,8.86,8.92,5.58,29666.35
210190-153,ROUND,2.71,VS2,H,EX,EX,EX,M,9.02,9.08,5.38,41643.98
210471-55,ROUND,2.7,SI1,K,EX,EX,EX,ST,8.81,8.87,5.55,23736.62
210499-24,ROUND,2.7,VS1,E,EX,EX,EX,M,9.02,9.06,5.39,56609.59
211209-12,ROUND,2.66,VVS2,K,EX,EX,EX,N,8.81,8.86,5.49,33582.57
211163-30,ROUND,2.66,VVS1,I,EX,EX,EX,ST,8.83,8.88,5.43,41829.2
210407-405,ROUND,2.65,VVS1,K,EX,EX,EX,M,8.91,8.97,5.45,28784.93
210258-118,ROUND,2.63,SI2,I,EX,EX,EX,N,9.0,8.94,5.41,22221.2
211209-29,ROUND,2.63,VVS2,I,EX,EX,EX,N,8.75,8.78,5.49,46276.17
210523-40,ROUND,2.61,VS1,D,EX,EX,EX,M,8.8,8.88,5.47,56278.59
210523-33,ROUND,2.61,VVS2,F,EX,EX,EX,M,8.74,8.79,5.49,58849.39
211075-16,ROUND,2.6,VS2,D,EX,EX,EX,M,8.75,8.79,5.49,51073.25
210359-176,ROUND,2.6,SI2,K,EX,EX,EX,N,8.72,8.75,5.47,23051.56
210609-74,ROUND,2.6,SI2,K,EX,EX,EX,F,8.77,8.81,5.47,22166.38
210524-82,ROUND,2.6,SI2,J,EX,EX,EX,ST,8.72,8.77,5.48,24770.82
210408-94,ROUND,2.6,SI2,J,EX,EX,EX,N,8.82,8.87,5.41,27321.79
211218-11,ROUND,2.6,VS1,J,EX,EX,EX,F,8.74,8.77,5.51,35255.66
210589-240,ROUND,2.6,VVS2,J,EX,EX,EX,N,8.67,8.73,5.47,35614.29
210603-195,ROUND,2.6,VS2,I,EX,EX,EX,M,8.7,8.76,5.47,35173.73
210408-85,ROUND,2.6,VVS2,I,EX,EX,EX,N,8.94,8.98,5.37,43297.08
211101-65,ROUND,2.6,SI2,H,EX,EX,EX,N,8.93,8.9,5.35,23668.4
210572-6,ROUND,2.6,SI2,H,EX,EX,EX,N,8.86,8.9,5.42,33907.69
211069-18,ROUND,2.56,IF,K,EX,EX,EX,ST,8.76,8.78,5.47,27964.97
210476-25,ROUND,2.53,SI2,I,EX,EX,EX,M,8.63,8.66,5.41,28916.39
211203-17,ROUND,2.51,SI1,D,EX,EX,EX,VS,8.6,8.65,5.4,37981.55
210608-8,ROUND,2.51,VS2,D,EX,EX,EX,ST,8.74,8.78,5.32,43780.45
210609-47,ROUND,2.51,VS1,K,EX,EX,EX,F,8.61,8.66,5.42,27394.05
210603-317,ROUND,2.51,VS1,K,EX,EX,EX,M,8.56,8.62,5.46,24968.89
210583-64,ROUND,2.51,VS1,I,EX,EX,EX,N,8.72,8.76,5.41,40575.33
210049-456,ROUND,2.51,SI2,H,EX,EX,EX,N,8.74,8.69,5.44,24279.7
210419-273,ROUND,2.51,VS2,H,EX,EX,EX,M,8.73,8.77,5.31,38598.94
210607-27,ROUND,2.51,SI2,G,EX,EX,EX,M,8.59,8.65,5.41,30935.08
211212-14,ROUND,2.51,SI1,G,EX,EX,EX,N,8.68,8.74,5.38,42577.92
210545-22,ROUND,2.51,SI1,G,EX,EX,EX,N,8.64,8.71,5.4,41500.35
210383-48,ROUND,2.51,SI2,E,EX,EX,EX,M,8.64,8.68,5.43,25179.04
200756-574,ROUND,2.51,SI2,E,EX,EX,EX,M,8.65,8.67,5.43,27946.67
210476-34,ROUND,2.51,VVS2,E,EX,EX,EX,M,8.61,8.67,5.42,55374.73
210036-31,ROUND,2.5,VS2,D,EX,EX,EX,N,8.62,8.67,5.39,63714.89
211199-6,ROUND,2.5,VS1,D,EX,EX,EX,M,8.56,8.62,5.45,53997.06
223183-181,ROUND,2.5,VS1,D,EX,EX,EX,N,8.62,8.67,5.38,69226.56
211053-81,ROUND,2.5,SI2,K,EX,EX,EX,N,8.62,8.66,5.42,22384.13
210476-20,ROUND,2.5,SI1,K,EX,EX,EX,N,8.7,8.76,5.32,25141.86
210543-51,ROUND,2.5,SI1,K,EX,EX,EX,N,8.65,8.71,5.36,25308.71
211217-3,ROUND,2.5,SI1,K,EX,EX,EX,F,8.6,8.65,5.42,23796.36
210599-215,ROUND,2.5,VS1,K,EX,EX,EX,M,8.78,8.84,5.31,23955.59
210584-22,ROUND,2.5,VS1,K,EX,EX,EX,N,8.62,8.68,5.43,27637.4
211135-176,ROUND,2.5,VVS2,K,EX,EX,EX,M,8.67,8.72,5.39,22263.93
211167-13,ROUND,2.5,VVS1,K,EX,EX,EX,F,8.6,8.64,5.4,30800.45
211132-101,ROUND,2.5,SI2,J,EX,EX,EX,N,8.63,8.66,5.39,27063.27
210359-128,ROUND,2.5,SI2,J,EX,EX,EX,N,8.69,8.75,5.31,26596.36
210658-51,ROUND,2.5,SI2,J,EX,EX,EX,N,8.61,8.67,5.42,28534.35
211218-53,ROUND,2.5,SI1,J,EX,EX,EX,N,8.61,8.65,5.41,29911.83
210631-72,ROUND,2.5,VVS2,J,EX,EX,EX,N,8.61,8.67,5.33,35840.22
210426-40,ROUND,2.5,VVS1,J,EX,EX,EX,F,8.69,8.75,5.38,39649.94
210339-842,ROUND,2.5,SI2,I,EX,EX,EX,N,8.68,8.74,5.41,29966.35
210359-140,ROUND,2.5,SI2,I,EX,EX,EX,N,8.62,8.66,5.41,23430.5
210039-1,ROUND,2.5,SI1,I,EX,EX,EX,N,8.61,8.66,5.42,33473.86
211218-21,ROUND,2.5,VS2,I,EX,EX,EX,N,8.62,8.66,5.43,38134.01
211172-3,ROUND,2.5,VS1,I,EX,EX,EX,N,8.7,8.76,5.27,40232.63
210553-221,ROUND,2.5,SI2,H,EX,EX,EX,N,8.69,8.74,5.4,32497.06
210522-59,ROUND,2.5,SI2,G,EX,EX,EX,N,8.59,8.64,5.42,31214.79
200734-12,ROUND,2.5,SI2,G,EX,EX,EX,M,8.58,8.63,5.39,31363.41
210154-55,ROUND,2.5,SI1,G,EX,EX,EX,N,8.62,8.67,5.42,41675.71
211203-26,ROUND,2.5,VS2,G,EX,EX,EX,ST,8.6,8.65,5.42,43298.0
210631-181,ROUND,2.5,VS1,G,EX,EX,EX,F,8.62,8.66,5.41,53829.36
210378-25,ROUND,2.5,VVS2,G,EX,EX,EX,ST,8.53,8.6,5.43,41257.13
210611-42,ROUND,2.5,SI1,F,EX,EX,EX,F,8.58,8.64,5.41,42500.02
210631-342,ROUND,2.5,VS1,F,EX,EX,EX,N,8.81,8.87,5.31,64971.66
210429-358,ROUND,2.5,VS2,E,EX,EX,EX,ST,8.61,8.67,5.42,42502.2
210463-20,ROUND,2.5,VS2,E,EX,EX,EX,ST,8.59,8.63,5.45,40880.58
210631-158,ROUND,2.5,VS1,E,EX,EX,EX,ST,8.63,8.66,5.43,46411.17
210010-18,ROUND,2.49,VVS2,D,EX,EX,EX,F,8.75,8.81,5.3,65547.78
211121-11,ROUND,2.43,VVS2,D,EX,EX,EX,ST,8.52,8.55,5.35,44024.09
210475-26,ROUND,2.41,VS1,H,EX,EX,EX,N,8.54,8.6,5.32,45821.96
210261-163,ROUND,2.4,SI2,D,EX,EX,EX,SL,8.61,8.57,5.38,24551.56
211135-35,ROUND,2.4,VVS1,K,EX,EX,EX,M,8.47,8.53,5.37,25309.19
210407-364,ROUND,2.4,IF,K,EX,EX,EX,M,8.53,8.58,5.35,29538.57
210429-397,ROUND,2.4,VVS1,J,EX,EX,EX,N,8.57,8.62,5.28,33986.1
210674-119,ROUND,2.4,SI1,G,EX,EX,EX,N,8.51,8.55,5.32,39311.91
211121-12,ROUND,2.4,VVS2,G,EX,EX,EX,ST,8.47,8.53,5.32,41932.74
210359-210,ROUND,2.4,SI1,F,EX,EX,EX,M,8.59,8.62,5.3,34681.92
210475-106,ROUND,2.4,SI1,F,EX,EX,EX,N,8.59,8.65,5.27,40405.15
210621-44,ROUND,2.4,VS1,F,EX,EX,EX,VS,8.55,8.59,5.31,41464.18
211199-14,ROUND,2.4,VS1,E,EX,EX,EX,ST,8.48,8.54,5.34,43676.88
200638-20,ROUND,2.39,SI1,D,EX,EX,EX,N,8.47,8.52,5.32,45028.64
210631-298,ROUND,2.39,VS2,D,EX,EX,EX,M,8.45,8.51,5.28,42233.01
210396-52,ROUND,2.39,VS1,D,EX,EX,EX,VS,8.62,8.67,5.22,46631.41
210513-6,ROUND,2.39,VS1,D,EX,EX,EX,N,8.49,8.54,5.31,58910.51
210407-319,ROUND,2.39,VVS1,K,EX,EX,EX,M,8.51,8.57,5.34,22998.38
210392-20,ROUND,2.39,SI2,J,EX,EX,EX,N,8.45,8.51,5.31,25167.75
210359-107,ROUND,2.39,SI2,J,EX,EX,EX,N,8.44,8.5,5.32,24990.44
211208-68,ROUND,2.39,SI1,J,EX,EX,EX,M,8.47,8.53,5.33,23344.56
210475-50,ROUND,2.39,VS2,J,EX,EX,EX,N,8.45,8.52,5.33,28123.63
210150-66,ROUND,2.39,VVS2,J,EX,EX,EX,M,8.48,8.5,5.36,28450.39
210473-58,ROUND,2.39,VVS1,J,EX,EX,EX,N,8.43,8.49,5.37,33108.32
210426-20,ROUND,2.39,VVS1,J,EX,EX,EX,F,8.54,8.6,5.31,32297.94
210583-95,ROUND,2.39,SI2,I,EX,EX,EX,N,8.67,8.7,5.22,26934.79
210583-22,ROUND,2.39,SI2,I,EX,EX,EX,N,8.53,8.59,5.28,28512.46
210472-91,ROUND,2.39,SI1,I,EX,EX,EX,N,8.45,8.51,5.32,30797.19
210155-113,ROUND,2.39,VS2,I,EX,EX,EX,ST,8.43,8.49,5.32,28580.54
210520-39,ROUND,2.39,VS2,I,EX,EX,EX,ST,8.52,8.57,5.35,29060.76
210476-23,ROUND,2.39,VS1,I,EX,EX,EX,N,8.47,8.53,5.32,35444.82
211136-176,ROUND,2.39,SI2,H,EX,EX,EX,N,8.55,8.59,5.24,28713.24
210190-32,ROUND,2.39,SI1,H,EX,EX,EX,N,8.5,8.56,5.34,33888.07
210475-154,ROUND,2.39,IF,H,EX,EX,EX,N,8.48,8.51,5.32,50960.82
210226-175,ROUND,2.39,IF,H,EX,EX,EX,VS,8.48,8.53,5.33,36290.31
210543-149,ROUND,2.39,SI2,G,EX,EX,EX,N,8.54,8.48,5.23,23084.69
211111-6,ROUND,2.39,SI1,G,EX,EX,EX,ST,8.46,8.51,5.28,32816.49
210636-7,ROUND,2.39,SI1,G,EX,EX,EX,N,8.5,8.55,5.35,39292.58
210472-102,ROUND,2.39,VS2,G,EX,EX,EX,N,8.56,8.62,5.27,45030.06
210147-124,ROUND,2.39,VVS2,G,EX,EX,EX,ST,8.51,8.56,5.29,40069.43
210419-271,ROUND,2.39,VVS1,G,EX,EX,EX,F,8.53,8.6,5.25,52347.05
211212-10,ROUND,2.39,VVS2,F,EX,EX,EX,ST,8.62,8.68,5.22,48567.18
211121-8,ROUND,2.39,VVS2,E,EX,EX,EX,ST,8.63,8.68,5.18,46188.46
211149-12,ROUND,2.35,VVS2,I,EX,EX,EX,ST,8.44,8.48,5.3,30774.01
211102-59,ROUND,2.32,SI2,H,EX,EX,EX,F,8.51,8.56,5.18,27540.91
211104-12,ROUND,2.31,VS2,D,EX,EX,EX,M,8.37,8.43,5.26,39993.58
210145-28,ROUND,2.31,VVS1,D,EX,EX,EX,ST,8.37,8.41,5.26,50200.05
210584-75,ROUND,2.3,VS1,I,EX,EX,EX,F,8.39,8.45,5.26,33146.51
210545-36,ROUND,2.3,SI1,H,EX,EX,EX,N,8.45,8.48,5.17,29899.23
211025-157,ROUND,2.3,VS1,H,EX,EX,EX,M,8.39,8.43,5.25,37071.06
210621-26,ROUND,2.3,VS1,G,EX,EX,EX,M,8.39,8.45,5.27,40746.25
210517-48,ROUND,2.3,SI1,F,EX,EX,EX,N,8.34,8.4,5.27,37182.87
211051-118,ROUND,2.3,VS1,F,EX,EX,EX,ST,8.37,8.41,5.31,38195.18
211204-51,ROUND,2.3,VS1,E,EX,EX,EX,ST,8.41,8.46,5.27,39258.85
210145-55,ROUND,2.3,IF,E,EX,EX,EX,ST,8.4,8.45,5.19,53790.42
210144-28,ROUND,2.27,VS2,D,EX,EX,EX,M,8.39,8.45,5.21,37455.82
211142-102,ROUND,2.25,VS1,J,EX,EX,EX,N,8.48,8.53,5.09,28506.18
211161-16,ROUND,2.22,VVS2,I,EX,EX,EX,M,8.28,8.32,5.19,29669.58
211203-28,ROUND,2.21,SI2,D,EX,EX,EX,ST,8.27,8.34,5.18,25756.94
211218-132,ROUND,2.21,VS1,J,EX,EX,EX,N,8.24,8.29,5.19,28649.13
211038-34,ROUND,2.21,VS2,F,EX,EX,EX,N,8.32,8.36,5.16,44239.6
210631-42,ROUND,2.21,VS1,F,EX,EX,EX,N,8.27,8.3,5.18,47665.13
210147-131,ROUND,2.21,VVS2,F,EX,EX,EX,ST,8.38,8.43,5.07,41011.6
210607-14,ROUND,2.2,SI2,D,EX,EX,EX,F,8.24,8.31,5.17,31989.64
210641-7,ROUND,2.2,SI2,D,EX,EX,EX,F,8.25,8.3,5.18,33048.33
210608-21,ROUND,2.2,SI2,D,EX,EX,EX,ST,8.44,8.46,5.04,24833.5
210631-143,ROUND,2.2,SI1,D,EX,EX,EX,N,8.32,8.37,5.09,35411.55
210553-75,ROUND,2.2,VS2,D,EX,EX,EX,ST,8.27,8.32,5.21,33954.69
210674-190,ROUND,2.2,VS1,D,EX,EX,EX,ST,8.4,8.45,5.12,43251.12
210328-34,ROUND,2.2,VVS2,D,EX,EX,EX,ST,8.23,8.27,5.16,41715.82
210145-40,ROUND,2.2,VVS1,D,EX,EX,EX,ST,8.25,8.28,5.18,46275.23
210025-9,ROUND,2.2,VVS1,D,EX,EX,EX,ST,8.21,8.26,5.21,45605.31
210403-51,ROUND,2.2,VVS1,K,EX,EX,EX,F,8.27,8.32,5.11,24680.23
210609-36,ROUND,2.2,VS2,J,EX,EX,EX,N,8.23,8.29,5.17,24432.44
210631-219,ROUND,2.2,VS1,J,EX,EX,EX,N,8.26,8.3,5.19,27959.37
210589-42,ROUND,2.2,VS1,J,EX,EX,EX,M,8.2,8.26,5.2,23775.52
211075-31,ROUND,2.2,VS1,J,EX,EX,EX,N,8.22,8.28,5.18,25758.25
211209-151,ROUND,2.2,VS1,I,EX,EX,EX,M,8.26,8.3,5.19,29696.89
210359-37,ROUND,2.2,VVS1,I,EX,EX,EX,N,8.22,8.26,5.2,35401.83
211102-73,ROUND,2.2,SI1,H,EX,EX,EX,ST,8.23,8.28,5.17,26376.21
210584-27,ROUND,2.2,SI1,H,EX,EX,EX,N,8.2,8.24,5.22,29086.64
210636-14,ROUND,2.2,VS1,H,EX,EX,EX,N,8.26,8.3,5.17,39889.82
210631-289,ROUND,2.2,VS1,H,EX,EX,EX,N,8.19,8.24,5.2,40188.41
211167-38,ROUND,2.2,VVS1,H,EX,EX,EX,N,8.35,8.4,5.12,45726.97
210631-146,ROUND,2.2,VS2,G,EX,EX,EX,N,8.24,8.3,5.17,40549.45
211136-85,ROUND,2.2,VS1,G,EX,EX,EX,N,8.24,8.31,5.14,44974.33
210383-77,ROUND,2.2,VS1,G,EX,EX,EX,ST,8.24,8.3,5.16,34851.65
210515-241,ROUND,2.2,SI1,F,EX,EX,EX,N,8.2,8.26,5.22,34072.18
210631-188,ROUND,2.2,VS2,F,EX,EX,EX,N,8.24,8.3,5.18,44507.58
211218-29,ROUND,2.2,VS1,F,EX,EX,EX,F,8.41,8.45,5.06,43597.07
